tpS_10 tpS_20 tpS_40 tpS_80 twS_10 twS_20 twS_40 twS_80 taS_10 taS_20 taS_40 taS_80 deS_10 deS_20 deS_40 deS_80 tpN_10 tpN_20 tpN_40 tpN_80 twN_10 twN_20 twN_40 twN_80 taN_10 taN_20 taN_40 taN_80 deN_10 deN_20 deN_40 deN_80 pBar2 pBar4 LD2 minus2LDsumS LD4 n2 n4 B Bprime cSq10 cSq20 cSq40 cSq80 S10_0 S10_1 S10_2 S10_3 S10_4 S10_5 S10_6 S10_7 S10_8 S10_9 S10_10 S20_0 S20_1 S20_2 S20_3 S20_4 S20_5 S20_6 S20_7 S20_8 S20_9 S20_10 S20_11 S20_12 S20_13 S20_14 S20_15 S20_16 S20_17 S20_18 S20_19 S20_20 S40_0 S40_1 S40_2 S40_3 S40_4 S40_5 S40_6 S40_7 S40_8 S40_9 S40_10 S40_11 S40_12 S40_13 S40_14 S40_15 S40_16 S40_17 S40_18 S40_19 S40_20 S40_21 S40_22 S40_23 S40_24 S40_25 S40_26 S40_27 S40_28 S40_29 S40_30 S40_31 S40_32 S40_33 S40_34 S40_35 S40_36 S40_37 S40_38 S40_39 S40_40 S80_0 S80_1 S80_2 S80_3 S80_4 S80_5 S80_6 S80_7 S80_8 S80_9 S80_10 S80_11 S80_12 S80_13 S80_14 S80_15 S80_16 S80_17 S80_18 S80_19 S80_20 S80_21 S80_22 S80_23 S80_24 S80_25 S80_26 S80_27 S80_28 S80_29 S80_30 S80_31 S80_32 S80_33 S80_34 S80_35 S80_36 S80_37 S80_38 S80_39 S80_40 S80_41 S80_42 S80_43 S80_44 S80_45 S80_46 S80_47 S80_48 S80_49 S80_50 S80_51 S80_52 S80_53 S80_54 S80_55 S80_56 S80_57 S80_58 S80_59 S80_60 S80_61 S80_62 S80_63 S80_64 S80_65 S80_66 S80_67 S80_68 S80_69 S80_70 S80_71 S80_72 S80_73 S80_74 S80_75 S80_76 S80_77 S80_78 S80_79 S80_80 N10_0 N10_1 N10_2 N10_3 N10_4 N10_5 N10_6 N10_7 N10_8 N10_9 N10_10 N20_0 N20_1 N20_2 N20_3 N20_4 N20_5 N20_6 N20_7 N20_8 N20_9 N20_10 N20_11 N20_12 N20_13 N20_14 N20_15 N20_16 N20_17 N20_18 N20_19 N20_20 N40_0 N40_1 N40_2 N40_3 N40_4 N40_5 N40_6 N40_7 N40_8 N40_9 N40_10 N40_11 N40_12 N40_13 N40_14 N40_15 N40_16 N40_17 N40_18 N40_19 N40_20 N40_21 N40_22 N40_23 N40_24 N40_25 N40_26 N40_27 N40_28 N40_29 N40_30 N40_31 N40_32 N40_33 N40_34 N40_35 N40_36 N40_37 N40_38 N40_39 N40_40 N80_0 N80_1 N80_2 N80_3 N80_4 N80_5 N80_6 N80_7 N80_8 N80_9 N80_10 N80_11 N80_12 N80_13 N80_14 N80_15 N80_16 N80_17 N80_18 N80_19 N80_20 N80_21 N80_22 N80_23 N80_24 N80_25 N80_26 N80_27 N80_28 N80_29 N80_30 N80_31 N80_32 N80_33 N80_34 N80_35 N80_36 N80_37 N80_38 N80_39 N80_40 N80_41 N80_42 N80_43 N80_44 N80_45 N80_46 N80_47 N80_48 N80_49 N80_50 N80_51 N80_52 N80_53 N80_54 N80_55 N80_56 N80_57 N80_58 N80_59 N80_60 N80_61 N80_62 N80_63 N80_64 N80_65 N80_66 N80_67 N80_68 N80_69 N80_70 N80_71 N80_72 N80_73 N80_74 N80_75 N80_76 N80_77 N80_78 N80_79 N80_80
0.0135822222222222 0.00894736842105263 0.00918410256410256 0.00923645569620253 0.0144222191050638 0.0109365409386432 0.0153283978563677 0.0159096163262723 -0.288652168905779 -0.746747603370992 -1.48373694164305 -1.43710797719327 0.0582432479164505 0.18188315014321 0.400843933582574 0.419441958449373 0.00823111111111111 0.0128547368421053 0.00818564102564103 0.00953822784810126 0.00876644690699958 0.0235642995482107 0.0156105156083254 0.0193822736969815 -0.300023348878642 -1.88807979605276 -1.76113280933069 -1.74584989766994 0.0610664504750527 0.454482539750206 0.475632885484226 0.507889115734306 0.7085192 0.9837676 -0.000348231987384025 1.45527799999985 -0.000621486118674778 335 353 0.888203020857538 0.476911392405063 1.34177340898205 1.24051523962285 3.21155713000218 3.19644608977603 162 14 37 5 0 0 0 5 33 8 682 164 21 11 3 16 0 2 1 0 0 2 0 0 0 3 1 12 3 9 13 685 122 48 7 13 12 4 1 3 1 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 5 2 0 2 3 0 2 4 13 3 30 661 99 58 8 9 3 5 3 2 4 3 3 2 8 2 0 0 4 0 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 3 3 0 0 4 0 0 1 5 5 0 0 3 0 1 4 5 5 3 33 650 264 17 37 1 6 0 0 0 1 0 27 144 133 19 13 4 3 1 0 7 0 0 0 0 1 0 0 0 1 20 7 0 182 68 27 17 3 5 0 0 7 0 7 4 0 0 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 22 5 113 80 34 18 19 9 0 3 5 14 2 2 2 6 7 0 0 2 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 20 2 5 0
0.0125777777777778 0.0127263157894737 0.0113538461538462 0.0112136708860759 0.0113115443961285 0.0137552370568503 0.0119429848328754 0.0146174647464735 0.552717438313429 -0.308489025798186 -0.181686723385706 -0.796546798728136 -0.111941688712522 0.0748021472202954 0.0493292662825424 0.232858017408166 0.0167377777777778 0.0153642105263158 0.0129174358974359 0.0126711392405063 0.0172501052040959 0.0157846982619593 0.0136356913446216 0.0153443000101103 -0.147521510605535 -0.110108075212668 -0.194550986705358 -0.59649194342133 0.0296999595223639 0.0266389466979478 0.0526746630612878 0.174211972383404 0.7079328 0.9881428 -0.00166583676245789 6.76436599999997 0.00015806691907991 284 300 0.885365261157616 0.633556962025317 0.836244443804576 0.503083169026589 2.57621309390147 2.75548334690573 149 19 6 0 9 23 7 2 3 11 694 119 29 6 19 11 0 4 7 0 0 1 1 1 7 4 0 5 15 3 9 682 115 25 5 11 1 2 1 12 10 8 1 0 0 0 0 1 4 0 0 0 0 0 0 0 5 0 0 0 0 0 0 6 6 11 0 0 2 5 4 7 681 74 42 18 13 2 6 3 1 0 0 0 7 0 6 0 0 11 0 0 0 0 4 4 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 1 0 0 0 0 0 2 4 0 0 0 0 6 0 1 7 0 3 0 0 0 0 2 2 0 4 9 14 668 178 51 14 42 1 0 0 14 0 0 0 160 41 21 25 7 7 6 14 4 0 1 0 0 11 3 0 0 0 0 0 0 155 33 12 12 7 5 27 2 7 1 0 2 6 0 16 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 110 38 23 18 15 5 10 0 0 13 1 17 5 1 2 2 0 1 0 0 0 0 0 0 0 0 2 16 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 3 0 0 0 0 0 0 0 0 0 0
0.0168888888888889 0.0156231578947368 0.0165564102564103 0.0157570886075949 0.0156947678496283 0.0167994288645138 0.0158926333602831 0.014698224220211 0.37748702988713 -0.289678335149097 0.154696433825827 0.246457867248382 -0.076084020528465 0.0700185095138374 -0.0417663253835601 -0.0720402935429423 0.0163111111111111 0.0169578947368421 0.0191010256410256 0.0186879746835443 0.0137152475803058 0.0175886637776118 0.0182436146265971 0.0163134136949594 0.937353184607432 -0.148463959395929 0.174457112335344 0.498943876129253 -0.189268441244387 0.035862249045467 -0.0469978692258999 -0.145558804121947 0.7115448 0.986032 -0.00248339092640236 15.0513199999999 -0.00119338592644455 308 321 0.902898593185196 0.934398734177215 1.36714497433224 1.01922016728703 1.62190309704233 3.86376156082903 137 19 24 19 0 16 0 12 15 6 676 112 32 17 20 6 0 10 0 0 9 0 9 0 1 9 0 1 15 7 13 663 90 38 10 6 4 5 8 10 19 0 1 1 0 0 1 6 0 9 0 0 0 0 0 7 0 9 0 0 0 0 0 0 13 4 3 2 2 4 1 6 665 86 28 12 8 9 3 2 1 9 0 0 0 3 0 6 16 0 0 0 0 3 0 1 5 0 0 0 0 9 0 0 0 0 0 0 1 0 6 0 0 0 0 0 9 0 0 0 0 0 0 0 0 7 0 0 0 0 1 1 0 0 0 0 0 0 13 2 0 1 0 0 0 4 1 1 2 1 3 4 10 656 224 16 11 35 15 0 0 20 0 0 0 165 61 15 20 2 0 1 20 2 0 15 0 16 0 0 0 0 0 0 4 0 127 57 22 15 1 2 0 15 0 1 24 11 2 4 16 0 18 0 0 0 0 0 0 0 0 0 2 0 0 0 4 0 0 0 0 0 0 0 0 0 0 119 44 17 10 4 7 17 2 0 0 1 1 8 0 2 7 0 0 0 0 24 12 2 2 0 0 2 16 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0155466666666667 0.0142778947368421 0.0135789743589744 0.0131163291139241 0.0166845279842895 0.0180396551565249 0.01504628010441 0.0170402489585962 -0.338615515089026 -0.863566443421193 -0.360852173422292 -0.789926489964166 0.0681985920545242 0.208527290962222 0.097519502179517 0.23027362183536 0.0172444444444444 0.0154063157894737 0.0177220512820513 0.0171435443037975 0.0172501052040959 0.0165739331750573 0.0162687903628933 0.0176055652747582 -0.00162998069606731 -0.291402442229555 0.330989082803943 -0.0900724160959344 0.000328157978431221 0.070449022163356 -0.0893281483589983 0.0262428932982418 0.7084352 0.9852832 -0.000446621185371273 2.43009599999992 0.00935082807051832 313 317 0.887796314573026 0.857177215189873 0.718212376771904 1.82190518890211 2.3108536414535 3.59320980518658 149 30 19 15 8 1 3 5 19 18 677 110 56 19 11 0 6 14 3 1 1 0 0 1 0 15 3 1 2 7 20 674 113 16 38 9 6 8 4 8 0 0 0 1 0 0 0 14 3 0 1 0 0 0 1 0 0 14 0 0 0 1 0 0 0 5 4 2 0 2 14 9 671 77 32 16 18 11 3 2 1 4 9 0 14 6 0 3 6 14 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 15 3 1 0 0 2 0 3 0 3 1 3 3 12 6 13 656 195 48 14 30 8 0 0 22 0 0 0 170 42 14 11 45 2 0 0 8 0 0 0 3 0 0 0 19 3 0 0 0 144 32 13 12 26 8 10 2 4 10 0 0 11 20 0 0 0 0 3 0 0 0 0 0 0 0 0 19 0 3 0 0 0 0 0 0 0 0 0 0 0 99 33 23 29 6 15 2 9 7 18 4 0 0 2 2 2 0 0 2 8 0 0 20 0 0 0 0 8 0 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00615111111111111 0.00912631578947368 0.00888564102564103 0.0086279746835443 0.00791808107728994 0.0107110452491867 0.0132595343420113 0.0113870857969766 -1.09380784003597 -0.60716381401701 -1.21766612340093 -0.82424833706576 0.223156336608717 0.147952830264939 0.329867792001722 0.242301776119478 0.01056 0.0110968421052632 0.0104758974358974 0.00973113924050633 0.0103217842614672 0.0116130280070129 0.0108145138250447 0.0132445536929373 0.113765750637425 -0.182722896911941 -0.115054866135711 -0.90557677383227 -0.0230789302022179 0.0444488639343718 0.0313112909766746 0.265272393006685 0.7233992 0.9918152 0.000953650864416676 -2.58145599999999 0.00053590474897707 262 305 0.961385902138857 0.486556962025316 1.12769839780536 0.985383197705914 2.15518012944921 2.264296203844 152 21 14 3 0 0 0 1 6 11 670 127 17 25 7 5 0 2 0 2 1 5 0 4 0 1 0 3 6 11 6 656 91 45 8 16 6 7 4 5 1 0 0 0 0 0 0 1 2 0 0 4 0 2 0 0 3 0 0 0 0 0 0 2 2 4 1 1 1 7 4 15 646 92 23 11 5 0 20 8 8 6 0 0 0 0 3 4 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 4 0 0 0 0 0 2 5 8 2 1 5 7 645 232 35 5 0 14 1 18 0 0 0 0 202 39 22 2 0 9 7 0 1 15 0 8 0 0 0 0 0 0 0 0 0 190 41 5 7 15 1 2 8 0 9 0 0 0 3 0 0 5 0 0 0 16 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 141 52 17 24 7 10 3 0 6 0 0 2 5 3 9 0 0 0 0 0 0 0 0 0 1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 13 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0214844444444444 0.0213410526315789 0.0192169230769231 0.0188358227848101 0.0209263571328377 0.0226623167903844 0.0211588313968266 0.017767084222233 0.132733639167887 -0.242108431821567 -0.341383244782193 0.20649073677144 -0.0266691095857765 0.0583022543999606 0.0917776735153119 -0.0601527267619819 0.0228888888888889 0.0137157894736842 0.0176953846153846 0.0211274683544304 0.0237542432318698 0.0186033943801663 0.0192780463837753 0.0218858173828416 -0.1815158095469 -1.08846227613376 -0.304988588492003 -0.119314304330784 0.036429463760813 0.262726511442071 0.0820965847308408 0.0346502492982398 0.6994304 0.9824504 -0.00176222953788024 15.6369959999999 -0.000840943751607054 376 392 0.844586948378925 1.05637341772152 0.472919802014721 1.74241252835955 2.41214617319746 3.66392453854764 167 39 10 40 3 0 10 26 4 16 691 125 40 15 47 12 6 11 0 0 0 13 0 1 0 10 2 5 25 3 11 680 110 33 21 33 1 3 0 12 32 2 0 9 0 1 0 2 0 0 0 0 0 0 0 0 0 10 0 0 1 4 1 0 23 3 0 1 0 7 15 11 671 122 35 10 8 0 6 3 21 0 2 0 1 3 0 0 0 0 0 6 0 0 20 11 2 1 0 3 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 1 0 1 0 0 1 9 12 1 0 2 0 0 0 0 0 1 0 1 0 2 9 1 6 0 2 4 19 664 224 93 1 24 16 24 8 2 0 0 0 227 55 51 5 0 1 4 12 2 0 1 0 0 0 0 0 0 24 10 0 0 187 23 42 39 7 7 20 0 8 17 3 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 24 0 8 0 0 2 0 0 0 0 0 0 121 44 21 43 19 10 20 1 0 25 0 1 0 3 0 1 0 0 0 0 30 0 0 17 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 2 0 0 2 0 0 0 0 6 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0181155555555556 0.0161831578947368 0.015425641025641 0.0158701265822785 0.0159775564595315 0.0151082111935896 0.0156105156083254 0.0166364515899091 0.664051886710641 0.293886205068919 -0.0438510697454772 -0.157948442209891 -0.133812645346569 -0.0711498328540252 0.0118429517206814 0.0460630082977215 0.0117955555555556 0.0200105263157895 0.0169682051282051 0.0173194936708861 0.0152705849347735 0.0169121767092421 0.0174913006213766 0.0169594894848588 -1.12865281819156 0.758011331079779 -0.110940687435379 0.0728118467636896 0.227563606375335 -0.183202296180726 0.0299060375494432 -0.0212273008776993 0.7026884 0.9853768 -0.00149411245391098 8.79496999999995 0.000422787665362153 311 329 0.860132803236111 0.865974683544304 0.722265395355673 1.4258655388958 1.44865195870785 3.07851450194167 135 18 4 44 3 0 5 27 3 9 695 120 23 6 15 8 4 22 2 1 4 1 3 0 0 14 4 4 11 1 11 689 99 28 13 8 3 7 2 3 11 1 23 0 0 0 0 1 0 2 4 1 0 0 3 0 0 0 0 0 0 0 16 0 8 2 3 3 1 6 3 14 678 73 25 23 10 4 5 9 0 1 5 6 0 0 2 0 0 1 0 1 18 0 15 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 1 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 11 0 10 2 0 0 0 0 2 0 1 3 1 0 1 7 0 1 3 13 14 664 221 50 29 0 2 0 0 9 2 16 0 179 33 14 25 1 10 3 15 29 2 0 0 16 0 0 2 0 0 0 0 0 143 44 15 13 12 21 2 7 15 17 0 13 0 0 0 1 0 0 0 0 8 0 0 0 0 0 0 0 0 2 0 14 2 0 0 0 0 0 0 0 0 119 43 11 6 14 12 10 9 6 0 3 17 0 2 0 18 2 0 0 0 17 3 0 10 0 0 1 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 14 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00322666666666667 0.00633894736842105 0.00618102564102564 0.00612974683544304 0.00395904053864497 0.0102600538702736 0.00940392506525624 0.0095296179010159 -0.885524348759506 -1.56681767334701 -1.25470241148714 -1.20775090464638 0.184987717309146 0.382172116387529 0.342718535278203 0.356768875823491 0.00521777777777778 0.00692631578947368 0.00681897435897436 0.00707772151898734 0.00523158928320943 0.0109365409386432 0.0118489455822229 0.0111448073757644 -0.0127821102476852 -1.5054631977058 -1.56324483735782 -1.24072572316454 0.00264002097335436 0.366681309169685 0.424507918307519 0.364931014027335 0.7145224 0.9933128 -0.00197283097010168 3.93750999999996 -0.00059131398837664 264 284 0.917450780299448 0.353886075949367 0.514706888355537 0.875486986356964 1.28725730180145 1.70848173760442 168 9 4 1 0 0 0 3 5 6 699 125 44 5 1 2 0 0 1 5 0 0 0 2 2 0 0 2 4 6 17 679 122 33 7 6 1 0 2 0 4 2 0 0 0 2 0 0 0 1 3 0 0 0 1 2 0 0 0 1 0 0 0 2 5 0 2 0 0 3 4 19 673 106 31 10 1 3 0 15 4 0 1 2 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 2 2 0 0 1 1 5 10 1 2 3 1 8 671 241 15 8 4 1 8 0 0 1 0 6 187 58 11 4 4 0 8 5 0 0 0 0 0 1 0 0 0 0 0 6 0 158 73 9 9 1 0 3 5 5 4 0 0 0 0 0 5 0 5 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 146 37 18 18 3 23 6 0 3 4 0 0 0 0 0 0 0 3 0 0 2 0 1 0 3 0 0 0 5 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
0.00852444444444444 0.00705894736842105 0.0073625641025641 0.00745088607594937 0.00975620704166082 0.00935807111244731 0.0108145138250447 0.0117101236919263 -0.621683238512798 -1.00500895601087 -1.1729013301081 -1.23814729124649 0.126254249418501 0.245683508535018 0.319196015495992 0.363722683724812 0.01096 0.0106505263157895 0.0109107692307692 0.0108754430379747 0.0113115443961285 0.0116130280070129 0.0110966315770024 0.0142136673777864 -0.153450952168465 -0.340712709717222 -0.0615852592773227 -0.802945464936897 0.031078373015873 0.0828811995150798 0.0167494383267023 0.23486017022101 0.7073532 0.9879972 0.00214566660377921 -5.6789200000001 -2.793112408292e-05 279 321 0.88256369570807 0.543772151898734 0.512171937003968 1.30440889597296 1.24102210095068 1.5171035578887 148 23 9 5 0 5 0 6 9 12 702 136 28 11 5 1 0 2 2 0 1 4 0 0 6 1 0 2 0 7 13 700 115 32 15 2 3 8 2 6 1 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 6 0 2 0 0 0 0 2 0 0 0 9 1 0 6 16 689 99 21 19 7 9 7 8 2 0 0 1 3 5 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 1 0 0 6 3 0 0 0 0 2 2 5 3 12 13 675 229 36 17 9 0 16 2 0 0 0 12 206 47 13 0 1 8 10 22 2 0 0 0 0 0 0 0 0 0 0 0 12 191 25 18 14 8 4 3 12 0 5 0 5 0 0 0 11 10 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 133 48 24 23 17 7 5 0 2 4 2 2 0 0 0 8 0 0 1 2 0 1 6 0 0 0 0 0 11 0 0 0 0 10 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12
0.00555555555555556 0.0101936842105263 0.00824666666666667 0.00639177215189873 0.00622134941787067 0.0122895150753826 0.0124131810861382 0.00985265579596559 -0.521118384671115 -0.701851533344909 -1.23730790187571 -1.19027352802617 0.10701759660093 0.170538125548541 0.3356524319237 0.351264036391487 0.00781333333333333 0.0107578947368421 0.011774358974359 0.00994962025316456 0.00862505260204797 0.0173631680881552 0.0172091828694189 0.0184131600121324 -0.462210722954778 -1.57459113849592 -1.1712418339836 -1.57876810642494 0.0941118050134444 0.380418672317012 0.315809526593953 0.459646239612931 0.7007808 0.9837672 -0.000540995618288607 1.38527799999975 0.000930702519449443 263 331 0.851018726822158 0.497481012658228 0.636863383712349 1.99215249714066 4.00050731413076 5.51098014785359 146 16 3 4 3 2 3 2 2 9 730 107 22 10 27 1 2 0 3 1 0 0 0 0 5 0 2 1 23 2 10 704 94 20 15 25 10 1 1 0 0 0 0 3 0 0 0 0 1 0 3 0 0 0 3 0 1 0 0 0 0 4 0 0 0 1 1 0 5 19 5 14 694 98 27 9 9 3 5 1 1 6 0 5 0 0 2 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 1 0 1 1 0 1 1 0 7 2 2 8 14 700 244 28 14 18 0 1 0 0 0 0 28 177 67 27 10 7 10 1 0 5 1 0 0 0 0 0 0 0 0 0 26 2 148 32 21 57 15 4 5 0 8 0 8 1 1 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 2 103 58 16 21 42 7 7 8 11 5 8 2 8 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 2
0.0160711111111111 0.0142736842105263 0.0153487179487179 0.0146905063291139 0.0169673165941927 0.0147699676594048 0.01504628010441 0.0153443000101103 -0.262307849103628 -0.138738543831234 0.0743780590944782 -0.145888218848845 0.052819517930629 0.0336008487169881 -0.0201005060526098 0.0426082441405364 0.0132622222222222 0.0149705263157895 0.0149784615384615 0.0152013924050633 0.0128668817505962 0.0157846982619593 0.0154224371070202 0.0167172110636465 0.152024836164733 -0.213197433089731 -0.106569867394641 -0.310944615772331 -0.0307254297730488 0.0515798232350103 0.0287876400777544 0.090674135345432 0.7074484 0.9888056 -0.00107382967252984 6.09571199999996 -0.00048667456186956 304 319 0.883023632625609 0.760069620253165 0.900782437517132 0.925372792501905 1.59931712477537 2.50045675521732 123 28 23 12 7 1 8 7 14 20 679 115 27 17 5 11 0 2 0 10 0 15 0 4 0 3 0 10 5 7 15 676 99 20 6 7 11 14 12 1 1 1 0 1 11 0 0 0 0 10 0 0 0 0 0 4 0 0 0 0 15 0 0 0 2 2 8 10 6 2 2 14 663 80 24 12 20 0 6 4 5 0 4 0 12 0 0 1 0 0 0 0 4 2 0 0 1 0 1 1 0 0 0 0 10 0 0 0 7 0 0 0 0 0 0 0 0 0 8 0 0 0 4 0 0 0 0 1 2 0 0 0 0 3 7 0 0 0 0 0 1 1 7 0 4 0 0 1 5 0 11 7 14 652 228 36 19 0 15 0 21 0 0 0 0 179 56 13 2 11 19 23 0 6 0 0 0 0 0 10 0 0 0 0 0 0 155 44 24 12 2 7 0 31 8 0 5 0 0 0 0 6 0 0 13 2 0 0 8 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 112 55 50 3 4 13 0 4 0 0 0 0 0 0 2 6 5 5 18 0 11 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 2 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0168266666666667 0.0175536842105263 0.0179287179487179 0.017493417721519 0.0149877963248702 0.0148827155041331 0.0148582016031049 0.0151827810626355 0.608366824568221 0.74111755806994 0.764511829093684 0.520978599469724 -0.122691175002496 -0.179467833383733 -0.206654642845299 -0.152187971976354 0.0132888888888889 0.0184989473684211 0.0176533333333333 0.0183484810126582 0.018664048253612 0.0152209590383179 0.0160807118615882 0.0159096163262723 -1.43172966863871 0.88965571577212 0.362292715402579 0.525225165464589 0.287995363689808 -0.215360170265947 -0.0977955133629163 -0.153295003246465 0.7081852 0.9847496 -0.00198729033877444 13.185224 -0.0017259495518686 308 312 0.886586286934544 0.917424050632911 0.986479946470477 4.83114081919007 4.10204057821738 7.33656006287202 143 24 6 29 9 0 4 26 6 2 685 124 15 24 3 6 4 3 27 0 5 1 1 0 26 1 2 0 1 3 10 678 101 35 9 9 2 13 0 1 0 0 0 2 0 0 4 2 1 2 26 1 0 1 26 4 0 0 1 0 0 1 0 0 0 0 1 1 1 3 4 8 675 84 42 11 5 4 14 0 1 0 2 0 2 2 1 1 0 1 0 0 0 1 0 3 2 0 0 0 0 0 0 0 2 1 0 0 0 1 0 0 28 1 24 2 0 4 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 3 3 2 7 13 662 180 90 2 0 0 0 9 12 2 17 0 177 20 29 5 26 0 1 0 2 0 50 0 0 0 2 0 0 0 0 0 0 141 49 24 18 5 2 0 0 0 3 0 6 0 0 10 0 2 0 0 17 0 33 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 115 35 24 32 3 5 2 4 1 4 4 0 0 0 0 0 0 0 0 19 0 0 0 0 0 10 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 2 0 0 17 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
