tpS_10 tpS_20 tpS_40 tpS_80 twS_10 twS_20 twS_40 twS_80 taS_10 taS_20 taS_40 taS_80 deS_10 deS_20 deS_40 deS_80 tpN_10 tpN_20 tpN_40 tpN_80 twN_10 twN_20 twN_40 twN_80 taN_10 taN_20 taN_40 taN_80 deN_10 deN_20 deN_40 deN_80 pBar2 pBar4 LD2 rmean2 LD4 rmean4 n2 n4 B Bprime cSq10 cSq20 cSq40 cSq80 S10_0 S10_1 S10_2 S10_3 S10_4 S10_5 S10_6 S10_7 S10_8 S10_9 S10_10 S20_0 S20_1 S20_2 S20_3 S20_4 S20_5 S20_6 S20_7 S20_8 S20_9 S20_10 S20_11 S20_12 S20_13 S20_14 S20_15 S20_16 S20_17 S20_18 S20_19 S20_20 S40_0 S40_1 S40_2 S40_3 S40_4 S40_5 S40_6 S40_7 S40_8 S40_9 S40_10 S40_11 S40_12 S40_13 S40_14 S40_15 S40_16 S40_17 S40_18 S40_19 S40_20 S40_21 S40_22 S40_23 S40_24 S40_25 S40_26 S40_27 S40_28 S40_29 S40_30 S40_31 S40_32 S40_33 S40_34 S40_35 S40_36 S40_37 S40_38 S40_39 S40_40 S80_0 S80_1 S80_2 S80_3 S80_4 S80_5 S80_6 S80_7 S80_8 S80_9 S80_10 S80_11 S80_12 S80_13 S80_14 S80_15 S80_16 S80_17 S80_18 S80_19 S80_20 S80_21 S80_22 S80_23 S80_24 S80_25 S80_26 S80_27 S80_28 S80_29 S80_30 S80_31 S80_32 S80_33 S80_34 S80_35 S80_36 S80_37 S80_38 S80_39 S80_40 S80_41 S80_42 S80_43 S80_44 S80_45 S80_46 S80_47 S80_48 S80_49 S80_50 S80_51 S80_52 S80_53 S80_54 S80_55 S80_56 S80_57 S80_58 S80_59 S80_60 S80_61 S80_62 S80_63 S80_64 S80_65 S80_66 S80_67 S80_68 S80_69 S80_70 S80_71 S80_72 S80_73 S80_74 S80_75 S80_76 S80_77 S80_78 S80_79 S80_80 N10_0 N10_1 N10_2 N10_3 N10_4 N10_5 N10_6 N10_7 N10_8 N10_9 N10_10 N20_0 N20_1 N20_2 N20_3 N20_4 N20_5 N20_6 N20_7 N20_8 N20_9 N20_10 N20_11 N20_12 N20_13 N20_14 N20_15 N20_16 N20_17 N20_18 N20_19 N20_20 N40_0 N40_1 N40_2 N40_3 N40_4 N40_5 N40_6 N40_7 N40_8 N40_9 N40_10 N40_11 N40_12 N40_13 N40_14 N40_15 N40_16 N40_17 N40_18 N40_19 N40_20 N40_21 N40_22 N40_23 N40_24 N40_25 N40_26 N40_27 N40_28 N40_29 N40_30 N40_31 N40_32 N40_33 N40_34 N40_35 N40_36 N40_37 N40_38 N40_39 N40_40 N80_0 N80_1 N80_2 N80_3 N80_4 N80_5 N80_6 N80_7 N80_8 N80_9 N80_10 N80_11 N80_12 N80_13 N80_14 N80_15 N80_16 N80_17 N80_18 N80_19 N80_20 N80_21 N80_22 N80_23 N80_24 N80_25 N80_26 N80_27 N80_28 N80_29 N80_30 N80_31 N80_32 N80_33 N80_34 N80_35 N80_36 N80_37 N80_38 N80_39 N80_40 N80_41 N80_42 N80_43 N80_44 N80_45 N80_46 N80_47 N80_48 N80_49 N80_50 N80_51 N80_52 N80_53 N80_54 N80_55 N80_56 N80_57 N80_58 N80_59 N80_60 N80_61 N80_62 N80_63 N80_64 N80_65 N80_66 N80_67 N80_68 N80_69 N80_70 N80_71 N80_72 N80_73 N80_74 N80_75 N80_76 N80_77 N80_78 N80_79 N80_80
0.0122133333333333 0.0133473684210526 0.0101733333333333 0.0105606329113924 0.0172501052040959 0.0214220904983734 0.0157045548589779 0.0184131600121324 -1.45030727769183 -1.5643015801693 -1.30424980428216 -1.46479129236083 0.291984994362044 0.376934364922689 0.352204922413482 0.426462763347844 0.00749333333333333 0.00795578947368421 0.0104707692307692 0.00867278481012658 0.0069283209426287 0.00980906249136043 0.0217230669007419 0.0170402489585962 0.398349193326051 -0.773767095724374 -1.92739621319302 -1.68445886927994 -0.0815511283878634 0.188934775296674 0.51798844617048 0.491041191287792 0.7085192 0.9837676 -4.66027093334469e-05 3.14320526208974e-05 -8.76469857294762e-05 0.000151122375978397 335 353 0.888203020857538 0.433639240506329 0.810963851040902 0.475060998947175 1.84781167161487 6.04760190341456 149 56 9 3 1 0 1 7 9 36 675 104 78 18 1 2 10 1 3 0 1 0 0 2 3 1 7 4 0 22 37 652 118 20 42 9 13 4 2 1 4 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 5 0 5 0 3 2 9 9 22 9 661 76 47 9 30 17 3 6 0 0 1 16 4 0 2 1 1 2 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 3 0 1 0 0 5 13 0 0 0 0 1 22 14 5 16 642 276 11 18 11 0 9 0 0 0 0 28 239 36 14 9 5 13 6 2 0 0 1 0 0 0 0 0 0 1 0 0 27 122 117 31 20 5 0 1 7 6 1 8 0 1 0 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 20 7 0 140 80 26 8 8 6 4 8 1 0 0 10 8 9 0 0 10 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 25 2
0.01152 0.0101494736842105 0.0117517948717949 0.0117987341772152 0.0124426988357413 0.0125150107648392 0.0114727885796126 0.0131637942191999 -0.366722167479023 -0.77817009982108 0.0894879411478443 -0.353953397162929 0.074155844155844 0.189015984490769 -0.0243189604903948 0.103698069056241 0.0132355555555556 0.0138189473684211 0.0148266666666667 0.0146181012658228 0.0118771216159349 0.0142062284357634 0.0159866726109356 0.0163941731686968 0.5651904330771 -0.112489975528499 -0.268781724970485 -0.371383192453789 -0.114374002687495 0.0272613571641134 0.0725608119025002 0.108335558286361 0.7079328 0.9881428 -0.000188943387521253 -4.08981131364652e-06 1.89401789319533e-05 3.61258835544722e-05 284 300 0.885365261157616 0.730905063291139 0.778930292355037 1.44247886448604 1.94009604656723 2.21741130136845 142 27 6 20 1 0 1 16 0 17 693 127 24 26 1 1 4 8 0 1 0 8 0 0 0 6 0 1 0 17 14 685 121 18 7 7 2 1 3 15 0 0 9 4 8 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 6 4 6 0 0 11 0 0 2 3 3 11 680 86 33 13 4 4 6 9 0 2 1 2 6 0 0 0 0 2 14 8 1 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 6 14 0 0 0 0 0 3 0 0 0 0 6 4 3 1 5 6 674 216 19 17 23 2 8 0 15 0 0 0 174 29 20 4 35 13 4 6 0 0 0 0 1 0 0 0 14 0 0 0 0 130 40 39 9 3 5 5 1 22 0 5 0 24 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0 3 0 0 0 0 0 0 0 0 0 97 43 25 20 10 9 3 12 0 9 4 5 0 5 1 0 0 0 0 0 14 2 2 2 16 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0168355555555556 0.0164126315789474 0.0159866666666667 0.0159203797468354 0.0149877963248702 0.0148827155041331 0.0149522408537574 0.0142944268515238 0.611307600208765 0.424508030627367 0.255965725796717 0.388926606181147 -0.12328425010815 -0.102798180506066 -0.0691819923867325 -0.11374733049463 0.0186755555555556 0.0185726315789474 0.0193676923076923 0.0183729113924051 0.0169673165941927 0.0169121767092421 0.0175853398720292 0.0168787300111214 0.499979632092129 0.406230337378146 0.376019957239546 0.303623427208467 -0.100678203997649 -0.0981810265025109 -0.101354449139655 -0.0885245145990943 0.7115448 0.986032 -0.000305517789813362 -1.37654387753198e-05 -0.00015302249715492 -7.9350324122092e-06 308 321 0.902898593185196 0.918645569620253 0.398964092813051 1.13589695091859 1.74256155162854 3.47617522528452 141 27 11 3 26 0 23 3 8 5 677 120 21 15 12 8 15 2 6 9 0 0 0 7 9 0 12 2 5 5 4 672 103 27 14 8 5 2 6 9 2 7 0 1 15 0 0 0 0 0 0 9 0 7 0 0 0 0 0 0 12 0 1 8 1 3 2 1 3 4 4 8 662 89 29 10 5 5 7 3 8 8 1 0 3 0 0 0 0 0 0 3 0 14 0 0 0 1 0 9 6 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 1 0 8 0 0 0 0 0 0 2 7 0 0 0 0 0 12 0 0 0 0 0 0 0 0 1 1 0 3 4 0 4 2 0 6 7 658 201 35 24 24 11 22 0 4 0 0 0 171 37 11 9 27 24 20 0 0 0 18 0 0 0 0 0 4 0 0 0 0 134 45 15 23 3 10 2 0 5 0 11 27 6 16 0 0 16 2 0 0 0 0 0 0 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 112 39 17 19 9 3 11 5 2 8 0 5 7 0 24 0 0 1 0 2 0 2 0 0 0 0 18 0 9 0 4 2 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0127911111111111 0.0132 0.0138087179487179 0.0141093670886076 0.0151291906298219 0.0137552370568503 0.0170211043681138 0.0166364515899091 -0.766388445470509 -0.166470014942456 -0.69981885334026 -0.520861326902864 0.154540951721637 0.0403655025758897 0.188729611776174 0.15190045110547 0.0182133333333333 0.0142589473684211 0.0169302564102564 0.017426582278481 0.0190882311684668 0.0180396551565249 0.0171151436187664 0.0175248058010208 -0.22791307667462 -0.867916085539267 -0.0400599121859451 -0.0192357607653741 0.0458344111307074 0.209577608623876 0.0108025508069491 0.00560482801664053 0.7084352 0.9852832 -5.58387455780877e-05 -3.01724092030523e-06 0.00118405019022646 0.00011380959568298 313 317 0.887796314573026 0.871329113924051 0.540914560062708 1.26819745970588 1.76113037142887 4.03870371803619 148 36 21 11 5 0 1 6 5 22 689 137 18 28 6 14 2 0 14 0 1 1 1 0 6 0 2 14 0 7 8 685 106 37 10 7 14 4 1 12 14 0 5 0 8 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 3 0 2 1 14 2 0 1 5 2 6 28 657 81 32 16 4 7 14 11 5 4 12 7 0 0 2 0 1 0 0 0 0 6 0 0 0 14 0 3 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 14 0 0 1 3 0 0 0 0 0 0 1 0 0 3 2 1 2 3 11 4 1 5 14 657 182 46 35 16 13 3 0 0 22 0 0 157 47 38 13 15 12 2 0 5 3 0 0 0 0 3 0 0 0 22 0 0 135 58 18 13 10 1 14 10 0 0 3 2 0 0 17 3 0 5 3 3 0 0 0 0 0 0 19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 100 38 40 11 2 11 14 5 5 10 2 3 2 12 2 2 2 0 0 0 0 0 0 3 0 0 0 0 25 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 19 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00811555555555555 0.00917473684210526 0.00745025641025641 0.00790443037974684 0.00947341843175761 0.0110492887833715 0.0125072203367908 0.0123561994818257 -0.705367199515333 -0.696692172133341 -1.49069114484301 -1.22801732532853 0.143333991418569 0.169653629117499 0.404323565937269 0.360286276425596 0.0118222222222222 0.00771157894736842 0.0101717948717949 0.0102673417721519 0.0125840931406929 0.0104855495597301 0.0123191418354857 0.0136483510616245 -0.299452430554597 -1.08514091567003 -0.642448134089803 -0.846210437327552 0.0605423775835762 0.264551762075987 0.174309784915806 0.247722913501182 0.7233992 0.9918152 9.97716544021089e-05 8.86997526782635e-06 6.52861689676303e-05 1.80744610432192e-05 262 305 0.961385902138857 0.513367088607595 0.639308709217812 1.91686630846904 1.68904425321489 2.7815435788903 143 34 5 0 8 0 8 0 5 7 668 124 25 18 10 4 2 0 0 0 5 0 7 0 0 0 1 7 4 7 8 656 96 39 27 11 0 4 3 0 2 0 0 1 2 1 4 0 0 0 0 0 0 0 0 0 0 0 2 3 3 0 0 0 1 0 1 0 0 4 12 13 649 83 30 9 7 3 16 19 3 0 5 3 4 0 1 0 0 0 0 0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 2 1 0 0 0 0 0 1 4 1 0 0 10 5 0 4 0 13 642 216 45 18 2 5 19 0 0 0 0 0 212 37 23 1 10 0 2 0 1 0 0 0 0 0 0 0 16 3 0 0 0 174 51 14 15 2 4 3 7 10 1 0 0 0 0 0 2 3 0 0 0 0 0 0 1 15 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 136 59 9 38 6 4 1 3 1 1 3 0 0 6 3 0 0 1 10 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 1 0 0 15 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01704 0.0157515789473684 0.0199964102564103 0.0182353164556962 0.0183812596437088 0.0174759159328835 0.0214409491487842 0.0209167036979925 -0.362695767571668 -0.408438986862879 -0.250647987623504 -0.441147462096973 0.0729688644688645 0.0986693339643794 0.0673728985759892 0.128193585423963 0.0245866666666667 0.0219221052631579 0.0195846153846154 0.0204464556962025 0.024037031841773 0.0255937607533197 0.022569420156615 0.0239048042262772 0.11394564266899 -0.596468032344891 -0.492324687249206 -0.49872405685409 -0.022866168689698 0.143459006495777 0.132249953755448 0.144671694331346 0.6994304 0.9824504 -0.00026473959515332 2.72140056422441e-05 -0.000131718030342353 7.87123058734821e-05 376 392 0.844586948378925 1.02232278481013 0.575216510133465 0.984996449671243 1.58447047355374 2.43168607478529 181 25 42 6 5 0 2 2 36 12 695 164 37 10 5 32 5 0 0 0 1 6 1 0 0 1 10 23 3 5 16 687 106 35 51 5 10 3 0 1 0 2 22 5 11 4 0 2 2 0 0 0 0 0 0 0 10 0 1 3 9 1 14 0 0 0 1 1 4 0 18 13 672 89 55 10 2 8 13 18 13 0 0 0 2 0 0 22 0 0 0 6 0 12 0 0 1 0 0 1 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 11 0 0 0 0 0 1 9 0 2 0 0 1 12 1 0 0 0 0 0 5 13 6 3 3 4 16 658 222 46 70 18 2 24 2 6 2 0 0 165 92 14 35 49 0 0 2 1 0 0 0 22 4 0 0 6 2 0 0 0 152 46 56 24 20 5 6 20 2 16 0 0 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 2 6 0 2 0 0 0 0 0 0 0 96 58 54 19 21 23 3 1 4 1 0 0 22 1 5 19 0 18 0 2 0 5 0 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 2 2 0 0 0 0 0 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0134755555555556 0.0147663157894737 0.0132030769230769 0.0144413924050633 0.0155533735446767 0.015671950417231 0.0140118483472318 0.0159096163262723 -0.662738261291972 -0.23882752461722 -0.213300850799508 -0.316191446069445 0.133592752926086 0.0577869763269299 0.0577205379413535 0.0922853129264006 0.0163822222222222 0.0147031578947368 0.0157241025641026 0.0170570886075949 0.0182398653387572 0.0182651508459815 0.0160807118615882 0.0172825273798085 -0.506185182665833 -0.807745580822267 -0.0821538768515598 -0.0447576780629109 0.101845221005428 0.195015797092545 0.0221762133763148 0.0130443173766898 0.7026884 0.9853768 -0.000185605651020829 -6.21057093624022e-06 5.55653490586479e-05 3.72787947427743e-05 311 329 0.860132803236111 0.852854430379747 0.985768774388749 1.0250396305446 2.45043059004722 2.90162301266398 136 42 6 15 4 3 3 12 1 24 697 122 18 12 23 5 18 0 2 5 0 1 0 3 0 0 11 5 13 6 17 682 111 14 13 16 0 29 0 0 0 2 1 12 0 1 0 0 4 0 0 2 0 1 0 0 3 0 0 2 0 8 0 2 0 0 0 17 1 7 5 9 683 80 38 9 4 8 0 2 0 5 5 3 0 0 13 16 0 2 1 12 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 10 0 2 1 11 5 0 0 2 2 3 0 0 0 5 3 7 17 666 200 38 62 2 0 1 0 8 16 2 0 167 50 27 41 13 0 1 1 2 0 1 0 0 8 0 0 2 16 0 0 0 158 45 12 7 7 19 2 7 31 2 0 2 10 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 2 0 0 0 16 0 0 0 0 0 0 0 0 115 48 21 12 11 8 4 0 0 7 24 0 2 0 7 0 0 0 12 11 0 15 2 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00594666666666667 0.00636210526315789 0.00705025641025641 0.00639632911392405 0.00664553233272549 0.00901982757826247 0.00949796431590881 0.00936809895354105 -0.513086209357252 -1.20418921721463 -0.943742041500492 -1.07332729389839 0.105163233141957 0.294653339217881 0.257708686223695 0.317222293909876 0.00863111111111111 0.00629684210526316 0.00708461538461539 0.00640784810126582 0.00904923551690279 0.00800509697570794 0.0118489455822229 0.0117908831656637 -0.227166650969065 -0.86923197035082 -1.48068731495999 -1.55437355380747 0.046205494929453 0.213395899591049 0.40208895927039 0.456542142667808 0.7145224 0.9933128 -0.000207977609579453 -4.47217111418444e-06 -6.70683169986829e-05 2.30503369524528e-05 264 284 0.917450780299448 0.320392405063291 0.467665414961558 0.506786472117561 1.10346223221778 1.56339216575938 154 16 7 0 5 0 5 1 5 8 694 136 20 20 1 0 1 0 3 0 1 0 2 0 1 0 2 1 1 21 6 679 121 24 8 4 0 15 4 1 0 0 0 0 1 0 0 0 0 5 0 0 0 0 0 2 0 0 0 0 2 0 0 0 1 0 4 12 0 6 1 11 673 111 16 12 10 3 3 0 14 4 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 7 10 1 1 1 5 4 8 668 220 21 23 5 8 0 0 1 6 0 0 207 32 17 4 1 3 3 5 5 0 0 0 0 1 0 0 0 0 0 0 6 158 52 27 13 6 2 0 2 0 1 3 3 0 0 10 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 138 44 38 9 9 8 5 3 1 0 0 3 0 2 0 4 0 0 0 0 0 0 5 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0
0.00785777777777778 0.00838736842105263 0.00738717948717949 0.00739708860759493 0.00777668677233834 0.0119512715411978 0.0113787493289601 0.0113063263232392 0.0510879737255042 -1.2265821176352 -1.29058033089361 -1.17596479562273 -0.0104274490941159 0.29820284041408 0.35079161394492 0.345756667893899 0.0109688888888889 0.0110021052631579 0.0100907692307692 0.0110848101265823 0.0113115443961285 0.0137552370568503 0.010532396073087 0.0130022752717251 -0.149570906066916 -0.825438225313044 -0.153973350083317 -0.503229186331979 0.0302925485008817 0.200151533725933 0.041930329931879 0.147471508260754 0.7073532 0.9879972 0.000239074694163556 -4.88962649793207e-06 -3.5814821180656e-06 1.31688286550013e-05 279 321 0.88256369570807 0.554240506329114 0.432165178571429 0.450654632718117 1.6174345278659 1.71295088161986 158 16 7 1 6 0 14 0 4 7 706 123 44 9 0 0 8 1 0 1 2 0 2 0 0 0 13 0 4 3 19 690 112 37 12 3 11 0 5 1 2 0 1 0 1 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 6 0 0 0 2 1 6 0 3 3 4 18 686 101 32 13 3 11 2 3 2 8 0 0 1 0 0 5 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 1 0 6 0 0 0 0 0 2 0 1 4 6 1 3 19 678 229 37 17 2 13 11 0 0 0 0 12 187 60 16 10 4 11 8 2 8 3 0 0 0 0 0 0 0 0 0 0 12 197 33 16 8 6 0 10 3 3 1 4 2 2 0 13 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 148 30 27 16 8 14 5 0 2 13 0 0 2 2 0 4 8 0 0 0 1 1 4 0 0 11 0 0 0 0 10 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12
0.00652444444444444 0.00698105263157895 0.00772 0.00792379746835443 0.00763529246738673 0.0110492887833715 0.0132595343420113 0.0127599968505128 -0.712477994700848 -1.51199239612917 -1.54217371567738 -1.29279389744223 0.145488601476256 0.368189865569901 0.417777442188141 0.37901258431455 0.00667555555555555 0.00830105263157895 0.0120261538461538 0.00941873417721519 0.00820086968719315 0.0112747844728281 0.0174913006213766 0.0168787300111214 -0.912418941806629 -1.0835737665801 -1.15907544242537 -1.51589996396926 0.185994192057411 0.263750659572761 0.312449422345623 0.441976133808101 0.7007808 0.9837672 -5.68158011702032e-05 1.91947815229038e-06 0.000123063347400179 1.17499655907384e-05 263 331 0.851018726822158 0.47093670886076 0.741615117113036 0.619543153486091 3.6048082852724 6.60301198717645 140 21 7 0 2 6 3 0 4 11 726 117 39 7 1 1 0 3 3 2 0 0 0 2 3 1 0 2 1 8 25 705 86 24 43 6 3 2 4 0 0 0 0 1 0 0 0 0 1 0 0 3 0 3 0 0 1 0 0 0 0 2 0 0 0 3 3 2 0 3 28 9 693 74 24 17 6 5 29 4 2 0 3 0 2 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 2 0 0 0 2 0 2 2 2 1 21 0 3 4 12 688 247 41 1 8 2 6 0 0 0 0 28 205 43 18 20 12 0 0 0 1 1 0 5 0 0 0 0 0 0 0 0 28 145 32 40 19 39 8 5 0 10 0 0 0 0 0 0 1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 2 122 37 48 19 13 13 3 11 6 0 0 0 13 0 0 2 0 3 0 0 8 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 2
0.0153422222222222 0.0148336842105263 0.0153687179487179 0.0151277215189873 0.0159775564595315 0.0155592025725027 0.0166449473655036 0.014698224220211 -0.197331654518313 -0.192693508112186 -0.284207378668878 0.0999684090867278 0.0397641678762622 0.04662953378206 0.0766736829357944 -0.0292210332582763 0.01472 0.0157536842105263 0.0153323076923077 0.0156216455696203 0.014705007714967 0.0152209590383179 0.0164568688641984 0.0158288568525349 0.00505411835209996 0.144583185375765 -0.253246806112073 -0.0448477915016507 -0.00101953601953597 -0.0349994485148604 0.0683338477793425 0.0130907294724472 0.7074484 0.9888056 -0.000130388825710753 -9.88577377815394e-06 -6.20146669550373e-05 1.71929974524753e-05 304 319 0.883023632625609 0.781082278481013 0.28004536195642 0.921521983849947 1.20698118820242 2.28243178526327 129 21 20 11 12 0 8 5 11 25 680 111 30 8 19 4 0 10 4 1 0 15 0 0 6 4 0 2 11 8 16 673 84 49 6 5 5 2 0 4 6 1 13 1 11 0 0 0 0 7 0 0 0 0 0 8 0 0 0 0 4 2 9 0 9 2 2 0 1 4 0 26 661 86 22 16 12 2 7 4 0 4 0 1 1 0 0 0 0 0 0 0 11 0 5 3 0 1 2 10 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 4 3 0 0 2 7 1 7 0 0 1 0 0 0 0 0 0 0 2 1 3 3 0 4 13 15 654 215 41 27 5 15 6 10 0 0 0 0 184 52 7 20 0 2 8 18 3 15 0 10 0 0 0 0 0 0 0 0 0 144 56 28 16 5 3 3 0 3 3 1 11 0 18 13 5 0 0 0 0 0 0 0 0 0 0 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 123 39 21 18 12 1 6 20 0 1 4 5 4 2 5 0 1 0 5 0 0 6 0 18 0 0 0 0 0 13 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0184533333333333 0.0169431578947368 0.0177425641025641 0.017513417721519 0.0138566418852574 0.0144317241252199 0.0143880053498421 0.0158288568525349 1.64314427786817 0.718264928302853 0.862016834871607 0.364598073818048 -0.331731994385056 -0.174021741804784 -0.23314967371477 -0.106423406609703 0.0152533333333333 0.0169115789473684 0.0182353846153846 0.0183625316455696 0.0152705849347735 0.0119512715411978 0.016550908114851 0.0159096163262723 -0.00560313783249144 1.70718006558343 0.37721757417182 0.528251059454101 0.001129727611209 -0.415044323030546 -0.101775472913305 -0.154178156719386 0.7081852 0.9847496 -0.000244485290481182 -5.69652467107231e-06 -0.000215096060639108 -4.79243366100955e-06 308 312 0.886586286934544 0.918126582278481 1.84837132841248 13.8486608095849 3.51128775368597 6.65415185331955 152 12 3 4 5 64 0 1 2 7 684 128 26 11 2 4 1 1 27 9 0 2 0 3 26 0 0 1 1 5 9 678 107 26 7 9 12 6 2 0 5 2 0 0 0 0 2 0 1 28 1 1 0 4 0 26 0 0 1 0 0 0 0 1 0 1 1 2 1 1 6 7 674 75 44 14 12 3 8 3 3 4 1 0 0 2 0 0 1 3 1 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 1 0 0 1 0 1 26 0 26 0 2 4 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2 0 2 2 1 2 3 15 663 204 41 12 20 0 0 0 35 0 0 0 204 24 7 3 0 1 0 0 0 3 68 0 0 0 0 0 0 0 0 0 2 136 42 15 17 26 2 1 0 0 0 3 0 6 0 33 0 0 0 10 0 0 0 2 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 115 41 19 16 4 5 15 6 4 2 12 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 2 0 31 2 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
